lab_name,testcode,name,addnames,paneldetails,panelnames,posttests,preparment,kind,limitations,vessel,color,volume,bloodamount,pretransportconditions,transportconditions,maxtime,addressee,testpurpose,clinicalinfo,method,processingtime,specialdays,outtermonitoring,pricecode,comments
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811981010,Mi-2beta,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811982010,TIF1gamma,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811983010,MDA5,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811984010,NXP2,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811985010,SAE1,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811986010,KU,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811987010,PM-Scl100,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811988010,PM-Scl75,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811989010,JO-1,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811990010,SRP,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811991010,PL-7,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811992010,PL-12,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811993010,GEJ,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811994010,OJ,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811995010,Ro-52,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811996010,cN-1A,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811979810,Myositis Panel,Polymyositis/Dermatomyositis מיוזיטיס,811997010,HMGCR,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811959010,Scl-70,,יש לקחת דם ורידי באמצעות Vacutainer‏,דם,,מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏",,"יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,"גילוי נוגדנים בחשד לסקלרודרמה:
Ku Ab 
PM-Scl100 Ab 
PM-Scl75 Ab 
RO-52 Ab
PDGFR Ab
Th/To Ab
NOR 90 Ab
Fibrillarin Ab
RP 155 Ab-RNA polymerase III
RP 11 Ab-RNA polymerase III
CENP A Ab
CENP B Ab
Scl-70 Ab  
","Systemic Sclerosis Profile (Nucleoli)
(Scl-70, CENP A, CENP B, RP11, RP155,
fibrillarin, NOR90, Th/To, PM-Scl100, PM-Scl75,
Ku, PDGFR, Ro-52 separately)",Immunoblot‏,45 ימים,לא,IFQ Myopathies,86255 X 6,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811960010,CENP-A,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811961010,CENP-B,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811962010,RP-11,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811963010,RP-155,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811964010,Fibrillarin,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811965010,NOR90,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811966010,Th/T0,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811967010,PM-Scl100,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811968010,PM-Scl75,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811969010,Ku,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811970010,PDGFR,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811958810,Sclerodema Ab's Panel,SCLR,811971010,Ro-52,,,,,,,,,,,,,,,,,,,,
אימונולוגיה קלינית,811956010,Renal PLA2R Ab,PLA2R,,,,יש לקחת דם ורידי באמצעות Vacutainer‏,דם,,מבחנת וקוטיינר עם ג'ל‏,orange,"0.5 מ""ל נסיוב (2 מ""ל דם מלא)‏","1.5מ""ל נסיוב (3 מ""ל דם מלא)‏","יש לחכות עד קרישה בטמפ' החדר, לסרכז ולשלוח את הסרום למעבדה. באם לא נשלח מיידית יש לשמור את הסרום בקירור עד 7 ימים","מייד אחרי הלקיחה - בטמפ' החדר, לאחר שמירה - בקירור. ",,מוקד מעבדות,איתור נוגדנים עצמיים כנגד PLA2R,הבדלה בין membranous nephropathy (MN) ראשונית (אידיופתית) לבין membranous nephropathy שניונית.,Elisa,14 ימים,לא,NEQAS PLAR,L2017,משלם פרטי בלבד
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811723010,KPC (carbapenem-resistance gene),,,דם מבקבוק תרבית דם חיובית,רגישות הבדיקה מתאימה רק לתרבית דם חיובית‏,תרבית דם חיובית‏,-- No Color assigned --,1ml,,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית,גילוי מהיר של מחוללים חיידקיים ופטרייתיים שכיחים מתרבית דם חיובית‏,,FILM ARRAY‏,ימים 3 ,לא,לא,L7180,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811724010,mecA ( (methicillin-resistance gene),,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811725010,vanA/B  vancomycin-resistance gene),,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811726010,Enterococcus,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811057010,Listeria monocytogenes,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811727010,Staphylococcus,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811728010,Staphylococcus aureus,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811729010,Streptococcus,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811059010,Streptococcus agalactiae (Group B),,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811600010,Streptococcus pneumoniae,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811730010,Streptococcus pyogenes (Group A),,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811731010,Acinetobacter baumannii,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811732010,Enterobacteriaceae,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811733010,Enterobacter cloacae complex,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811734010,Escherichia coli,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811735010,Klebsiella oxytoca,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811736010,Klebsiella pneumoniae,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811737010,Proteus,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811738010,Serratia marcescens,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811739010,Haemophilus influenzae,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811740010,Neisseria meningitidis,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811741010,Pseudomonas aeruginosa,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811742010,Candida albicans,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811743010,Candida glabrata,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811744010,Candida krusei,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811745010,Candida parapsilosis,,,,,,,,,,קירור,,,,,,,,,,
וירולוגיה וסרולוגיה,811722810,FilmArray BCID,BioFire BCID,811746010,Candida tropicalis,,,,,,,,,,קירור,,,,,,,,,,
מעבדה המיקרוביולוגית,811696809,PCR Mycobacterium tuberculosis,PCR מיקובקטריום טוברקולוזיס עמידה לריפמפין,,,,,כיח / נוזלי גוף / רקמות רכות,"הבדיקה רגישה ביותר עד לרמה של 10 מושבות. במידה והתוצאה היא  עקבות (Trace)בלבד, יש לשלוח בדיקה נוספת לאימות התוצאה.",מבחנה סטרילית‏,-- No Color assigned --,"כיח - לפחות 1 מ""ל       נוזל - לפחות 0.2 מ""ל       רקמה - לפחות 1 ס""מ",,,טמפרטורת החדר,מהר ככל האפשר ולא יעלה על 12 שעות,המעבדה המיקרוביולוגית,גילוי מהיר של מיקובקטריום טוברקולוזיס‏,"הבדיקה מאבחנת עמידות לאנטיביוטיקה ריפמפין, כאשר מזוהה חיידק מיקובקטריום טוברולוזיס ברמה שאיננה עקבות (Trace).",Real Time PCR‏,75 שעות,"כן, בימים א-ה עד השעה 20:00. בסופי שבוע רק באישור של רופא מהיחידה למחלות זיהומיות",CAP MTBR,L7171,נדרש אישור של רופא מהיחידה למחלות זיהומיות לביצוע הבדיקה
מעבדה המיקרוביולוגית,811677809,   Skin parasites Scabies ,משטח לטפילי עור,,,,אין למרוח את אזור הדיגום במשחות 24 שעות לפחות לפני ביצוע הבדיקה. יש לקחת את הבדיקה לפני תחילת הטיפול הרפואי,קשקשי עור,,בין שתי זכוכית נושאות‏,-- No Color assigned --,"גרוד עור בשטח של 1 סמ""ר",,,טמפרטורת החדר,עד 24 שעות,המעבדה המיקרוביולוגית,גילוי טפיל עור Scabies‏,, בדיקה מיקרוסקופית  לדגימה לאחר טיפול ב-KOH. ,80 שעות,לא,לא,87205,
מעבדה המיקרוביולוגית,811676809,Skin parasites  Mites smear         ,משטח לטפילי עור,,,,אין למרוח את אזור הדיגום במשחות 24 שעות לפחות לפני ביצוע הבדיקה. יש לקחת את הבדיקה לפני תחילת הטיפול הרפואי,קשקשי עור,,בין שתי זכוכית נושאות‏,-- No Color assigned --,"גרוד עור בשטח של 1 סמ""ר",,,טמפרטורת החדר,עד 24 שעות,המעבדה המיקרוביולוגית,גילוי טפיל עור  Demodex‏,, בדיקה מיקרוסקופית  לדגימה לאחר טיפול ב-KOH. ,80 שעות,לא,לא,87205,
מעבדה המיקרוביולוגית,811657809,PCR MRSA/S.aureus,RT-PCR MRSA/S.AURES,,,,,אף,,מטוש מיוחד כפול  עם Transport medium   ומכסה אדום. את המטוש ניתן לקבל במעבדה.‏,red,,,יש להכניס לכל אחד מהנחיריים את המטוש הכפול  ולסובב כ-15 פעמים בכל נחיר,טמפרטורת החדר,מהר ככל האפשר ולא יעלה על 12 שעות,המעבדה המיקרוביולוגית,גילוי מהיר לנשאות של MRSA/S.aureus‏,,Real time PCR‏,6 שעות,"כן, מדי יום עד השעה 20:00",CAP MRS,L7171,הבדיקה מבוצעת למחלקות ייעודיות בהתאם להחלטת הנהלת בית החולים
מעבדה המיקרוביולוגית,811628800,Fungi direct smear,משטח ישיר לפטריות,,,,,רקמה / ביופסיה / פצע / הפרשה מפצע / נוזלי גוף / כיח / שטיפה ברונכיאלית,,מבחנה סטרילית‏,-- No Color assigned --,"נוזל  - לפחות 0.5 מ""ל   רקמה - לפחות 1 ס""מ",,,טמפרטורת החדר,מהר ככל האפשר ולא יעלה על 12 שעות,המעבדה המיקרוביולוגית,משטח לפטריות‏,, בדיקה מיקרוסקופית  לדגימה לאחר טיפול ב-KOH,80 שעות,לא,CASP FSM,87205,
,811628450,Fungi dermal dircet smear,משטח ישיר לפטרת עור,,,,אין למרוח את אזור הדיגום במשחות 24 שעות לפחות לפני ביצוע הבדיקה. יש לקחת את הבדיקה לפני תחילת הטיפול הרפואי,עור / ציפורן / שורשי שער,,בין שתי זכוכית נושאות‏ או במבחנה סטרילית ,-- No Color assigned --,"עור - 2 דגימות כל אחת בשטח של 1 סמ""ר      ציפורן - 4 חתיכות                            שורשי שער - לפחות 4 שערות כולל שורשים",,,טמפרטורת החדר,עד 48 שעות,המעבדה המיקרוביולוגית,משטח לגילוי פטרת עור,, בדיקה מיקרוסקופית  לדגימה לאחר טיפול ב-KOH. ,80 שעות,לא, CAP FSM,87205,
מעבדה המיקרוביולוגית,811615809,Leishmaniasis,משטח ללימשמניה,,,,,פצע / הפרשה מפצע,,זכוכית נושאת‏ ,-- No Color assigned --,הכנת משטח דק במחלקה,,"1. יש לגרד את שולי הפצע ולהניח את זכוכית הנושא על ההפרשה משולי הפצע
2. אין להכין משטח מדם היוצא מהפצע

",טמפרטורת החדר,עד 12 שעות ,המעבדה המיקרוביולוגית,גילוי טפיל הלישמניה‏,,צביעת גימזה‏ לגילוי הטפיל,80 שעות,לא,CAP P,87207,
וירולוגיה וסרולוגיה,810928800,Mycobacterium RT-PCR,,,,,,"BAL, כיח ביופסיה",הבדיקה מאתרת נוכחות של חיידקי מיקובקטריה ללא יכולת הגדרה של סוג החיידק,מבחנה סטרילית,-- No Color assigned --,"כיח לפחות 2 מ""ל. רקמות לפחות 1 גרם",,,קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית, זיהוי הדבקה בחיידקי NTM - Nontoberculous Mycobacterium .,,RT-PCR,ימים 35,לא,לא,L7170,
מעבדה המיקרוביולוגית,810920800,Clostridium difficille toxin A&B,קלוסטרידיום דיפיצלה טוקסין,811699860,,"בדיקת PCR: C. difficile toxin A&B,PCR",,צואה,תוצאת הבדיקה איננה מבדילה בין חיידק קלוסטרידיום הגורם למחלה לבין נשאות של החיידק,מבחנה ייעודית לבדיקות צואה עם פקק הברגה‏,-- No Color assigned --,"נפח נדרש של 1 מ""ל / 1 ג' צואה נוזלית",,,קירור,מהר ככל האפשר ולא יעלה על 12 שעות,המעבדה המיקרוביולוגית,גילוי נוכחות טוקסין של חיידק קלוסטרידיום דיפיצלה‏,,"בבדיקה ראשונית נבדקת הדגימה לנוכחות של האנזים GDH (חלבון המרמז על נוכחות החיידק קלוסטרידיום דיפצלה בדגימה) ולנוכחות הטוקסינים A ו-B של החיידק. במקרה שרק אחד מהאנזים / טוקסין מזוהה תבוצע בדיקת PCR לדגימה לזיהוי הגן לטוקסין B של החיידק. בדיקת ה-PCR בודקת גם את נוכחות החסר בגן  tcdC, מכונה ribotype 027,  המוביל לאלימות מוגברת של החיידק.",24 שעות,"כן, הבדיקה מבוצעת מידי יום בבוקר (כולל חגים וסופי שבוע)",CAP D,4361B,"1. הבדיקה מבוצעת מצואה שאיננה מוצקה בלבד
2. הבדיקה איננה מבוצעת בילדים הקטנים מגיל 1 שנה
3. בדיקה חוזרת תבוצע רק לאחר 7 ימים מתשובה שלילית אחרונה -14 ימים מתשובה חיובית אחרונה
4. רגישות הבדיקה לנוכחות האנזים GDH והטוקסינים A ו-B נמוכה משל בדיקת PCR. במקרים של חשד קליני גבוה ניתן להתייעץ עם רופא מהיחידה למחלות זיהומיות לגבי ביצוע בדיקת PCR.
"
וירולוגיה וסרולוגיה,810914800,Herpes simplex Antigen,,,,,,משטח משלפוחית,,זכוכית נושאת‏,-- No Color assigned --,לא רלבנטי‏,,"1. יש לפתוח את השלפוחית
2. יש למרוח כמה שיותר תאי אפיתל מבסיס השלפוחית על זכוכית נושא
3. יש להעביר למעבדה בכלי סגור אך ללא כיסוי ישיר של זכוכית הנושא ",קירור,"בהקדם האפשרי , לא יאוחר מ 72 שעות",המעבדה המיקרוביולוגית,בדיקת נוכחות נגיף ההרפס במשטח ישיר‏,,DFA‏,ימים 4,לא,לא,87299,
